"2024-05-23 00:00:00",69144.1,70500.0,66250.0,67940.8,3538.2,55607.73,64776.08,65030.47,60.82,2619.88,1428.5,707.08
"2024-05-24 00:00:00",67947.0,69285.3,66652.4,68539.1,1803.19,55736.4,65008.27,65030.71,68.5,2572.16,1452.8,856.22
"2024-05-25 00:00:00",68541.0,69608.3,68540.6,69278.7,627.9,55871.15,65268.83,65059.15,69.56,2580.45,1514.28,987.83
"2024-05-26 00:00:00",69278.7,69461.2,67971.1,68476.4,481.57,55996.57,65534.57,65050.51,66.11,2603.95,1481.19,1086.5
"2024-05-27 00:00:00",68474.4,70600.0,68266.6,69377.8,1340.86,56129.72,65887.21,65050.34,65.21,2582.99,1510.29,1171.26
"2024-05-28 00:00:00",69377.8,69509.6,67243.1,68324.9,1727.62,56251.07,66244.85,64983.84,66.11,2596.67,1431.89,1223.39
"2024-05-29 00:00:00",68325.0,68843.3,67100.0,67575.4,1916.84,56363.75,66471.02,64952.15,53.93,2355.15,1294.35,1237.58
"2024-05-30 00:00:00",67575.4,69550.0,67099.9,68365.0,2098.19,56483.16,66849.54,64907.21,59.31,2377.09,1234.84,1237.03
"2024-05-31 00:00:00",68365.0,69000.0,66652.4,67498.1,1214.32,56592.76,67184.19,64856.24,51.43,2378.92,1104.98,1210.62
"2024-06-01 00:00:00",67498.1,67817.9,67383.3,67717.2,262.43,56703.45,67497.82,64866.48,52.49,2356.93,1008.12,1170.12
"2024-06-02 00:00:00",67717.2,68379.9,67283.0,67729.1,686.53,56813.16,67738.78,64940.21,54.78,2287.99,921.7,1120.44
